Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series C - Lefit,https://www.crunchbase.com/funding_round/lefit-series-c--8b3fcbce,Lefit,https://www.crunchbase.com/organization/lefit,Series C,45000000,USD,45000000,2017-10-13
Series B - Yunzhangfang.com,https://www.crunchbase.com/funding_round/yunzhangfang-com-series-b--e94b97ff,Yunzhangfang.com,https://www.crunchbase.com/organization/yunzhangfang-com,Series B,100000000,CNY,15187966,2017-09-19
Series B - ThreatBook,https://www.crunchbase.com/funding_round/threatbook-series-b--f0b5dd6f,ThreatBook,https://www.crunchbase.com/organization/threatbook,Series B,120000000,CNY,18402009,2017-09-06
Series D - Arrail Dental Clinic,https://www.crunchbase.com/funding_round/arrail-dental-clinic-series-d--04624bd9,Arrail Dental Clinic,https://www.crunchbase.com/organization/arrail-dental-clinic,Series D,90000000,USD,90000000,2017-08-29
Series A - Energy Monster,https://www.crunchbase.com/funding_round/energy-monster-series-a--d80239c8,Energy Monster,https://www.crunchbase.com/organization/energy-monster,Series A,,,,2017-07-27
Venture Round - Vets First Choice,https://www.crunchbase.com/funding_round/vets-first-choice-series-unknown--f4f9506f,Vets First Choice,https://www.crunchbase.com/organization/vets-first-choice,Venture - Series Unknown,223000000,USD,223000000,2017-07-19
Series E - Mobike,https://www.crunchbase.com/funding_round/mobike-series-e--b46624f7,Mobike,https://www.crunchbase.com/organization/mobike,Series E,600000000,USD,600000000,2017-06-15
Series C - Yitu Technology,https://www.crunchbase.com/funding_round/yitu-technology-series-c--12bd0a2a,Yitu Technology,https://www.crunchbase.com/organization/yitu-technology,Series C,380000000,CNY,55116365,2017-05-15
Series E - Sea,https://www.crunchbase.com/funding_round/garena-series-e--5f52e2d3,Sea,https://www.crunchbase.com/organization/garena,Series E,550000000,USD,550000000,2017-05-08
Series C - NIO,https://www.crunchbase.com/funding_round/nextev-series-c--3ef721e0,NIO,https://www.crunchbase.com/organization/nextev,Series C,645709869,USD,645709869,2017-03-16
Series G - iQiyi,https://www.crunchbase.com/funding_round/iqiyi-series-g--26480b24,iQiyi,https://www.crunchbase.com/organization/iqiyi,Series G,1530000000,USD,1530000000,2017-02-21
Private Equity Round - Mobike,https://www.crunchbase.com/funding_round/mobike-private-equity--bfe23a47,Mobike,https://www.crunchbase.com/organization/mobike,Private Equity,,,,2017-02-20
Series D - Uxin,https://www.crunchbase.com/funding_round/uxin-series-d--6df763b6,Uxin,https://www.crunchbase.com/organization/uxin,Series D,500000000,USD,500000000,2017-01-16
Private Equity Round - Magento Commerce,https://www.crunchbase.com/funding_round/magento-private-equity--2c28f247,Magento Commerce,https://www.crunchbase.com/organization/magento,Private Equity,250000000,USD,250000000,2017-01-04
Series D - Mobike,https://www.crunchbase.com/funding_round/mobike-series-d--98cb5bfa,Mobike,https://www.crunchbase.com/organization/mobike,Series D,215000000,USD,215000000,2017-01-04
Venture Round - Traveloka,https://www.crunchbase.com/funding_round/traveloka-series-unknown--d27ace91,Traveloka,https://www.crunchbase.com/organization/traveloka,Venture - Series Unknown,150000000,USD,150000000,2017-01-01
Series D - Innovent Biologics,https://www.crunchbase.com/funding_round/innovent-biologics-series-d--966e0c02,Innovent Biologics,https://www.crunchbase.com/organization/innovent-biologics,Series D,260000000,USD,260000000,2016-11-29
Series B - Doumi,https://www.crunchbase.com/funding_round/doumi-series-b--3287f455,Doumi,https://www.crunchbase.com/organization/doumi,Series B,40000000,USD,40000000,2016-10-19
Series C - Mobike,https://www.crunchbase.com/funding_round/mobike-series-c--7e0c7020,Mobike,https://www.crunchbase.com/organization/mobike,Series C,100000000,USD,100000000,2016-09-30
Series B - NIO,https://www.crunchbase.com/funding_round/nextev-series-b--87560d64,NIO,https://www.crunchbase.com/organization/nextev,Series B,316000000,USD,316000000,2016-07-21
Series E - Woowa Bros,https://www.crunchbase.com/funding_round/woowa-bros-series-e--1b115185,Woowa Bros,https://www.crunchbase.com/organization/woowa-bros,Series E,20300000,USD,20300000,2016-06-23
Series E - Woowa Bros,https://www.crunchbase.com/funding_round/woowa-bros-series-e--79522535,Woowa Bros,https://www.crunchbase.com/organization/woowa-bros,Series E,50000000,USD,50000000,2016-04-25
Venture Round - Baedal Minjeok,https://www.crunchbase.com/funding_round/baedal-minjeok-series-unknown--67a4eb2b,Baedal Minjeok,https://www.crunchbase.com/organization/baedal-minjeok,Venture - Series Unknown,50000000,USD,50000000,2016-04-25
Series B - Lianjia,https://www.crunchbase.com/funding_round/home-link-series-b--21d1795b,Lianjia,https://www.crunchbase.com/organization/home-link,Series B,3850000000,CNY,594217140,2016-04-06
Venture Round - Cardekho,https://www.crunchbase.com/funding_round/cardekho-series-unknown--9e4f89c5,Cardekho,https://www.crunchbase.com/organization/cardekho,Venture - Series Unknown,,,,2016-03-21
Series E - FXiaoKe,https://www.crunchbase.com/funding_round/fxiaoke-com-series-e--2d5a7f88,FXiaoKe,https://www.crunchbase.com/organization/fxiaoke-com,Series E,,,,2016-03-07
Series D - Apellis Pharmaceuticals,https://www.crunchbase.com/funding_round/apellis-pharmaceuticals-series-d--3ac4c009,Apellis Pharmaceuticals,https://www.crunchbase.com/organization/apellis-pharmaceuticals,Series D,47000000,USD,47000000,2016-02-12
Series B - 100Credit,https://www.crunchbase.com/funding_round/100credit-series-b--9f0971a6,100Credit,https://www.crunchbase.com/organization/100credit,Series B,700000000,CNY,107795791,2016-01-01
Series E - Iwjw,https://www.crunchbase.com/funding_round/iwjw-iwjw-series-e--904f589e,Iwjw,https://www.crunchbase.com/organization/iwjw-iwjw,Series E,150000000,USD,150000000,2015-11-13
Private Equity Round - WeDoctor,https://www.crunchbase.com/funding_round/guahao-private-equity--ebd49c17,WeDoctor,https://www.crunchbase.com/organization/guahao,Private Equity,394000000,USD,394000000,2015-09-24
Series C - Beequick,https://www.crunchbase.com/funding_round/beequick-series-c--d468bd41,Beequick,https://www.crunchbase.com/organization/beequick,Series C,70000000,USD,70000000,2015-09-23
Series A - Huochebang,https://www.crunchbase.com/funding_round/huochebang-series-a--014aa4c1,Huochebang,https://www.crunchbase.com/organization/huochebang,Series A,,,,2015-08-01
Series C - Yooli,https://www.crunchbase.com/funding_round/yooli-series-c--ad047dbe,Yooli,https://www.crunchbase.com/organization/yooli,Series C,46000000,USD,46000000,2015-07-26
Series C - Paper Boat,https://www.crunchbase.com/funding_round/hector-beverages-series-c--15474aa7,Paper Boat,https://www.crunchbase.com/organization/hector-beverages,Series C,28700000,USD,28700000,2015-07-06
Series E - Airbnb,https://www.crunchbase.com/funding_round/airbnb-series-e--8ab0470b,Airbnb,https://www.crunchbase.com/organization/airbnb,Series E,1500000000,USD,1500000000,2015-06-28
Series B - BeiGene,https://www.crunchbase.com/funding_round/beigene-series-b--fef0f4eb,BeiGene,https://www.crunchbase.com/organization/beigene,Series B,96600000,USD,96600000,2015-05-12
Series B - Beequick,https://www.crunchbase.com/funding_round/beequick-series-b--a5a0d597,Beequick,https://www.crunchbase.com/organization/beequick,Series B,20000000,USD,20000000,2015-03-31
Series C - Mafengwo,https://www.crunchbase.com/funding_round/mafengwo-series-c--5d7e7b78,Mafengwo,https://www.crunchbase.com/organization/mafengwo,Series C,,,,2015-03-26
Series A - NIO,https://www.crunchbase.com/funding_round/nextev-series-a--00a825b7,NIO,https://www.crunchbase.com/organization/nextev,Series A,347407911,USD,347407911,2015-03-18
Series B - Cardekho,https://www.crunchbase.com/funding_round/cardekho-series-b--114450a0,Cardekho,https://www.crunchbase.com/organization/cardekho,Series B,50000000,USD,50000000,2015-01-28
Series B - GirnarSoft,https://www.crunchbase.com/funding_round/girnarsoft-series-b--3eb081a1,GirnarSoft,https://www.crunchbase.com/organization/girnarsoft,Series B,50000000,USD,50000000,2015-01-28
Series C - Saltside Technologies,https://www.crunchbase.com/funding_round/saltside-technologies-series-c--05f05000,Saltside Technologies,https://www.crunchbase.com/organization/saltside-technologies,Series C,40000000,USD,40000000,2015-01-23
Series C - Innovent Biologics,https://www.crunchbase.com/funding_round/innovent-biologics-series-c--ef867701,Innovent Biologics,https://www.crunchbase.com/organization/innovent-biologics,Series C,115000000,USD,115000000,2015-01-22
Series D - Meituan.com,https://www.crunchbase.com/funding_round/meituan-com-series-d--0c13d514,Meituan.com,https://www.crunchbase.com/organization/meituan-com,Series D,700000000,USD,700000000,2015-01-19
Funding Round - Gan & Lee Pharmaceutical,https://www.crunchbase.com/funding_round/gan-lee-pharmaceutical-co-ltd-undisclosed--a354641f,Gan & Lee Pharmaceutical,https://www.crunchbase.com/organization/gan-lee-pharmaceutical-co-ltd,Funding Round,,,,2015-01-01
Venture Round - Haizhi Wangju Internet Technology,https://www.crunchbase.com/funding_round/haizhi-wangju-internet-technology-series-unknown--b5449d7f,Haizhi Wangju Internet Technology,https://www.crunchbase.com/organization/haizhi-wangju-internet-technology,Venture - Series Unknown,,,,2015-01-01
Series C - Douguo,https://www.crunchbase.com/funding_round/douguo-series-c--7fa3d8ff,Douguo,https://www.crunchbase.com/organization/douguo,Series C,25000000,USD,25000000,2014-11-19
Series A - BeiGene,https://www.crunchbase.com/funding_round/beigene-series-a--6f4862a5,BeiGene,https://www.crunchbase.com/organization/beigene,Series A,75000000,USD,75000000,2014-11-15
Series C - Grab,https://www.crunchbase.com/funding_round/grabtaxi-series-c--40818315,Grab,https://www.crunchbase.com/organization/grabtaxi,Series C,65000000,USD,65000000,2014-10-21
Series B - Musely,https://www.crunchbase.com/funding_round/trusper-series-b--32afc125,Musely,https://www.crunchbase.com/organization/trusper,Series B,16020107,USD,16020107,2014-09-16
Series E - Meilishuo,https://www.crunchbase.com/funding_round/meilishuo-series-e--6f4274d2,Meilishuo,https://www.crunchbase.com/organization/meilishuo,Series E,,,,2014-08-12
Series B - Light Chaser Animation,https://www.crunchbase.com/funding_round/light-chaser-animation-series-b--06844d93,Light Chaser Animation,https://www.crunchbase.com/organization/light-chaser-animation,Series B,20000000,USD,20000000,2014-06-20
Series D - Mogujie,https://www.crunchbase.com/funding_round/mogujie-series-d--f97e4893,Mogujie,https://www.crunchbase.com/organization/mogujie,Series D,200000000,USD,200000000,2014-06-06
Funding Round - Haiziwang,https://www.crunchbase.com/funding_round/haiziwang-undisclosed--249196ee,Haiziwang,https://www.crunchbase.com/organization/haiziwang,Funding Round,,,,2014-02-01
Venture Round - Qunar.com,https://www.crunchbase.com/funding_round/qunar-com-series-unknown--a2d6f2bc,Qunar.com,https://www.crunchbase.com/organization/qunar-com,Venture - Series Unknown,57000000,USD,57000000,2013-04-14
Series C - JD.com,https://www.crunchbase.com/funding_round/jd-com-series-c--2f32fca1,JD.com,https://www.crunchbase.com/organization/jd-com,Series C,65000000,USD,65000000,2012-02-01
Private Equity Round - Blue Moon,https://www.crunchbase.com/funding_round/blue-moon-2-private-equity--9ce92228,Blue Moon,https://www.crunchbase.com/organization/blue-moon-2,Private Equity,,,,2010-12-01
