Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series A - laiye,https://www.crunchbase.com/funding_round/laiye-series-a--eb618a6e,laiye,https://www.crunchbase.com/organization/laiye,Series A,,,,2016-11-01
Series B - A.I. Nemo,https://www.crunchbase.com/funding_round/ainemo-series-b--4145523c,A.I. Nemo,https://www.crunchbase.com/organization/ainemo,Series B,10000000,USD,10000000,2016-09-28
Series C - XiaoHongChun,https://www.crunchbase.com/funding_round/xiaohongchun-series-c--ec8b7b1f,XiaoHongChun,https://www.crunchbase.com/organization/xiaohongchun,Series C,,,,2016-09-01
Series A - Cloud Moment,https://www.crunchbase.com/funding_round/cloud-moment-series-a--64c76260,Cloud Moment,https://www.crunchbase.com/organization/cloud-moment,Series A,,,,2016-09-01
Series C - Yunmanman,https://www.crunchbase.com/funding_round/yunmanman-series-c--d2e71ee5,Yunmanman,https://www.crunchbase.com/organization/yunmanman,Series C,50000000,USD,50000000,2016-08-08
Series B - Pinduoduo,https://www.crunchbase.com/funding_round/pinduoduo-series-b--178548ef,Pinduoduo,https://www.crunchbase.com/organization/pinduoduo,Series B,110000000,USD,110000000,2016-07-20
Series A - Dotc United Group,https://www.crunchbase.com/funding_round/dotc-united-group-series-a--0b3f9dc5,Dotc United Group,https://www.crunchbase.com/organization/dotc-united-group,Series A,300000000,CNY,44809545,2016-07-19
Series B - eCheng,https://www.crunchbase.com/funding_round/echeng-series-b--a509d060,eCheng,https://www.crunchbase.com/organization/echeng,Series B,,,,2016-03-25
Series A - DaoCloud,https://www.crunchbase.com/funding_round/daocloud-series-a--98a89f1d,DaoCloud,https://www.crunchbase.com/organization/daocloud,Series A,,,,2016-03-01
Series B - MamaDaV,https://www.crunchbase.com/funding_round/mamadav-series-b--922576c5,MamaDaV,https://www.crunchbase.com/organization/mamadav,Series B,,,,2016-03-01
Series B - FaceU,https://www.crunchbase.com/funding_round/faceu-series-b--8876377b,FaceU,https://www.crunchbase.com/organization/faceu,Series B,,,,2016-03-01
Seed Round - laiye,https://www.crunchbase.com/funding_round/laiye-seed--969211aa,laiye,https://www.crunchbase.com/organization/laiye,Seed,4000000,USD,4000000,2015-09-29
Series B - Haochushi,https://www.crunchbase.com/funding_round/haochushi-series-b--d8d4d0da,Haochushi,https://www.crunchbase.com/organization/haochushi,Series B,16000000,USD,16000000,2015-08-06
Series B - Xingren Doctor,https://www.crunchbase.com/funding_round/xingren-doctor-series-b--aa1d9d39,Xingren Doctor,https://www.crunchbase.com/organization/xingren-doctor,Series B,32000000,USD,32000000,2015-07-16
Series A - 51VR,https://www.crunchbase.com/funding_round/51wofang-series-a--13b4437a,51VR,https://www.crunchbase.com/organization/51wofang,Series A,5000000,USD,5000000,2015-06-01
Series D - eDaijia,https://www.crunchbase.com/funding_round/edaijia-series-d--3916f8c8,eDaijia,https://www.crunchbase.com/organization/edaijia,Series D,100000000,USD,100000000,2015-05-06
Series B - Hesai Photonics,https://www.crunchbase.com/funding_round/hesai-photonics-series-b--03e0b9fc,Hesai Photonics,https://www.crunchbase.com/organization/hesai-photonics,Series B,,,,2015-05-03
Series C - PPDai,https://www.crunchbase.com/funding_round/ppdai-series-c--1cdf568b,PPDai,https://www.crunchbase.com/organization/ppdai,Series C,46700000,USD,46700000,2015-04-03
Series A - Yikuaixiu.com,https://www.crunchbase.com/funding_round/yikuaixiu-com-series-a--69679bfe,Yikuaixiu.com,https://www.crunchbase.com/organization/yikuaixiu-com,Series A,12000000,USD,12000000,2015-02-28
Seed Round - Zhizhangyi,https://www.crunchbase.com/funding_round/zhizhangyi-seed--c51a263e,Zhizhangyi,https://www.crunchbase.com/organization/zhizhangyi,Seed,50000000,CNY,8071100,2015-01-01
Series A - Lulutrip,https://www.crunchbase.com/funding_round/lulutrip-series-a--4d5a3479,Lulutrip,https://www.crunchbase.com/organization/lulutrip,Series A,,,,2014-12-03
Series C - eDaijia,https://www.crunchbase.com/funding_round/edaijia-series-c--c2ef8ea8,eDaijia,https://www.crunchbase.com/organization/edaijia,Series C,25000000,USD,25000000,2014-10-20
Seed Round - Melotic,https://www.crunchbase.com/funding_round/melotic-seed--a98fe706,Melotic,https://www.crunchbase.com/organization/melotic,Seed,1175000,USD,1175000,2014-10-10
Series C - Innolight,https://www.crunchbase.com/funding_round/innolight-series-c--6cd571a3,Innolight,https://www.crunchbase.com/organization/innolight,Series C,38000000,USD,38000000,2014-09-26
Series A - uuzuche.com,https://www.crunchbase.com/funding_round/uuzuche-com-series-a--ac559c53,uuzuche.com,https://www.crunchbase.com/organization/uuzuche-com,Series A,10000000,USD,10000000,2014-09-24
Series B - FangDD.com,https://www.crunchbase.com/funding_round/fangdd-series-b--673edbaf,FangDD.com,https://www.crunchbase.com/organization/fangdd,Series B,80000000,USD,80000000,2014-07-15
Venture Round - Kanchufang,https://www.crunchbase.com/funding_round/kanchufang-series-unknown--3e1121ae,Kanchufang,https://www.crunchbase.com/organization/kanchufang,Venture - Series Unknown,,,,2014-04-21
Series B - PPDai,https://www.crunchbase.com/funding_round/ppdai-series-b--7459141a,PPDai,https://www.crunchbase.com/organization/ppdai,Series B,15000000,USD,15000000,2014-02-01
Series A - Haochushi,https://www.crunchbase.com/funding_round/haochushi-series-a--c4d1ce36,Haochushi,https://www.crunchbase.com/organization/haochushi,Series A,5000000,USD,5000000,2014-02-01
Series B - QingCloud,https://www.crunchbase.com/funding_round/qingcloud-series-b--bb0611e8,QingCloud,https://www.crunchbase.com/organization/qingcloud,Series B,20000000,USD,20000000,2014-01-01
Series A - Xingren Doctor,https://www.crunchbase.com/funding_round/xingren-doctor-series-a--6e3c7bfd,Xingren Doctor,https://www.crunchbase.com/organization/xingren-doctor,Series A,30000000,CNY,4946089,2014-01-01
Series A - BTCC,https://www.crunchbase.com/funding_round/btcc-series-a--319cd381,BTCC,https://www.crunchbase.com/organization/btcc,Series A,5000000,USD,5000000,2013-11-18
Series B - Tujia,https://www.crunchbase.com/funding_round/tujia-series-b--be60ea0b,Tujia,https://www.crunchbase.com/organization/tujia,Series B,40000000,USD,40000000,2013-02-16
Series A - Tujia,https://www.crunchbase.com/funding_round/tujia-series-a--f78fd5b5,Tujia,https://www.crunchbase.com/organization/tujia,Series A,15000000,USD,15000000,2012-05-16
Series B - Meilele,https://www.crunchbase.com/funding_round/meilele-series-b--76526a2f,Meilele,https://www.crunchbase.com/organization/meilele,Series B,35000000,USD,35000000,2012-03-01
