Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series B - Chexiang.com,https://www.crunchbase.com/funding_round/chexiang-com-series-b--12ead6ba,Chexiang.com,https://www.crunchbase.com/organization/chexiang-com,Series B,150000000,USD,150000000,2017-12-04
Series C - Annoroad,https://www.crunchbase.com/funding_round/annoroad-series-c--2f613dfe,Annoroad,https://www.crunchbase.com/organization/annoroad,Series C,700000000,CNY,105497155,2017-11-03
Series B - Prenetics,https://www.crunchbase.com/funding_round/prenetics-series-b--055f59ad,Prenetics,https://www.crunchbase.com/organization/prenetics,Series B,40000000,USD,40000000,2017-10-17
Series A - Gegejia.com,https://www.crunchbase.com/funding_round/gegejia-com-series-a--f31e721a,Gegejia.com,https://www.crunchbase.com/organization/gegejia-com,Series A,15000000,USD,15000000,2016-10-10
Series B - Fabric Genomics (formerly Omicia),https://www.crunchbase.com/funding_round/omicia-series-b--0a9306d1,Fabric Genomics (formerly Omicia),https://www.crunchbase.com/organization/omicia,Series B,23000000,USD,23000000,2016-06-08
Series D - Applied StemCell,https://www.crunchbase.com/funding_round/applied-stemcell-series-d--2fb4a9a1,Applied StemCell,https://www.crunchbase.com/organization/applied-stemcell,Series D,19000000,USD,19000000,2016-06-06
Series B - Fe3 Medical,https://www.crunchbase.com/funding_round/fe3-medical-series-b--d6b73a35,Fe3 Medical,https://www.crunchbase.com/organization/fe3-medical,Series B,11000000,USD,11000000,2016-03-02
Series D - Rani Therapeutics,https://www.crunchbase.com/funding_round/rani-therapeutics-series-d--128ba0fc,Rani Therapeutics,https://www.crunchbase.com/organization/rani-therapeutics,Series D,,,,2016-02-24
Private Equity Round - Oscar Health,https://www.crunchbase.com/funding_round/oscar-private-equity--a97cb14b,Oscar Health,https://www.crunchbase.com/organization/oscar,Private Equity,400000000,USD,400000000,2016-02-22
Series A - 20/20 Gene Systems Inc.,https://www.crunchbase.com/funding_round/20-20-gene-systems-inc-series-a--ab5f4723,20/20 Gene Systems Inc.,https://www.crunchbase.com/organization/20-20-gene-systems-inc,Series A,4500000,USD,4500000,2016-01-14
Series E - Mogujie,https://www.crunchbase.com/funding_round/mogujie-series-e--d9757009,Mogujie,https://www.crunchbase.com/organization/mogujie,Series E,200000000,USD,200000000,2015-11-23
Seed Round - Clinicloud,https://www.crunchbase.com/funding_round/clinicloud-seed--0514458f,Clinicloud,https://www.crunchbase.com/organization/clinicloud,Seed,5000000,USD,5000000,2015-09-23
Series B - Ativa Medical,https://www.crunchbase.com/funding_round/ativa-medical-series-b--8a4193c2,Ativa Medical,https://www.crunchbase.com/organization/ativa-medical,Series B,15000000,USD,15000000,2015-09-17
Series A - eXiche,https://www.crunchbase.com/funding_round/exiche-series-a--5633c3a0,eXiche,https://www.crunchbase.com/organization/exiche,Series A,20000000,USD,20000000,2015-03-10
Series B - 9F Group,https://www.crunchbase.com/funding_round/9f-fintech-holdings-group-series-b--9a1a2b00,9F Group,https://www.crunchbase.com/organization/9f-fintech-holdings-group,Series B,700000000,CNY,111959533,2015-03-03
"Venture Round - Rainbow Medical, Ltd.",https://www.crunchbase.com/funding_round/rainbow-medical-ltd-series-unknown--2078e663,"Rainbow Medical, Ltd.",https://www.crunchbase.com/organization/rainbow-medical-ltd,Venture - Series Unknown,25000000,USD,25000000,2015-02-16
Series A - Mogoroom,https://www.crunchbase.com/funding_round/mogoroom-series-a--06205f11,Mogoroom,https://www.crunchbase.com/organization/mogoroom,Series A,,,,2014-01-01
