Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Series C - 1stdibs,https://www.crunchbase.com/funding_round/1stdibs-series-c--292b074d,1stdibs,https://www.crunchbase.com/organization/1stdibs,Series C,15000000,USD,15000000,2014-01-24
Funding Round - Haier,https://www.crunchbase.com/funding_round/haier-undisclosed--1d289a34,Haier,https://www.crunchbase.com/organization/haier,Funding Round,364000000,USD,364000000,2013-12-08
Series C - Quixey,https://www.crunchbase.com/funding_round/quixey-series-c--ad12d053,Quixey,https://www.crunchbase.com/organization/quixey,Series C,50000000,USD,50000000,2013-10-03
Series C - Momo,https://www.crunchbase.com/funding_round/momo-series-c--49553a2f,Momo,https://www.crunchbase.com/organization/momo,Series C,45000000,USD,45000000,2013-10-01
Private Equity Round - ShopRunner,https://www.crunchbase.com/funding_round/shoprunner-private-equity--35141a46,ShopRunner,https://www.crunchbase.com/organization/shoprunner,Private Equity,75000000,USD,75000000,2013-08-19
Private Equity Round - Fanatics,https://www.crunchbase.com/funding_round/fanatics-private-equity--23e00df5,Fanatics,https://www.crunchbase.com/organization/fanatics,Private Equity,170000000,USD,170000000,2013-06-06
Funding Round - Weibo,https://www.crunchbase.com/funding_round/weibo-undisclosed--0ec23753,Weibo,https://www.crunchbase.com/organization/weibo,Funding Round,586000000,USD,586000000,2013-04-29
Series C - Peel,https://www.crunchbase.com/funding_round/peel-series-c--d135ce08,Peel,https://www.crunchbase.com/organization/peel,Series C,20000000,USD,20000000,2013-04-05
Funding Round - 117go,https://www.crunchbase.com/funding_round/117go-undisclosed--1a52e4be,117go,https://www.crunchbase.com/organization/117go,Funding Round,,,,2013-03-01
Series A - Alibaba Cloud,https://www.crunchbase.com/funding_round/alibaba-cloud-series-a--205229d7,Alibaba Cloud,https://www.crunchbase.com/organization/alibaba-cloud,Series A,200000000,USD,200000000,2012-09-20
Series B - Momo,https://www.crunchbase.com/funding_round/momo-series-b--6384d512,Momo,https://www.crunchbase.com/organization/momo,Series B,28700000,USD,28700000,2012-08-27
Series B - Meituan.com,https://www.crunchbase.com/funding_round/meituan-com-series-b--d64f5f11,Meituan.com,https://www.crunchbase.com/organization/meituan-com,Series B,50000000,USD,50000000,2011-07-01
Series B - ShopEx,https://www.crunchbase.com/funding_round/shopex-series-b--5716bd9f,ShopEx,https://www.crunchbase.com/organization/shopex,Series B,,,,2009-05-14
