Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Angel Round - nreal.ai,https://www.crunchbase.com/funding_round/nreal-ai-angel--2c3ad50a,nreal.ai,https://www.crunchbase.com/organization/nreal-ai,Angel,,,,2017-11-02
Series A - Light theto Beijing Science and Technology Development Co,https://www.crunchbase.com/funding_round/light-theto-beijing-science-and-technology-development-co-series-a--07fbbda0,Light theto Beijing Science and Technology Development Co,https://www.crunchbase.com/organization/light-theto-beijing-science-and-technology-development-co,Series A,10000000,USD,10000000,2017-11-02
Series A - Super SOCO,https://www.crunchbase.com/funding_round/super-soco-series-a--e4130069,Super SOCO,https://www.crunchbase.com/organization/super-soco,Series A,,,,2017-10-24
Series B - Edianzu,https://www.crunchbase.com/funding_round/edianzu-series-b--22ee45b5,Edianzu,https://www.crunchbase.com/organization/edianzu,Series B,18000000,USD,18000000,2017-10-18
Series B - CassTime,https://www.crunchbase.com/funding_round/casstime-series-b--8d9fb2fd,CassTime,https://www.crunchbase.com/organization/casstime,Series B,22700000,USD,22700000,2017-10-18
Series A - KrazyBee,https://www.crunchbase.com/funding_round/krazybee-series-a--db68b234,KrazyBee,https://www.crunchbase.com/organization/krazybee,Series A,8000000,USD,8000000,2017-10-16
Series C - Lalamove,https://www.crunchbase.com/funding_round/easyvan-series-c--77b9dd27,Lalamove,https://www.crunchbase.com/organization/easyvan,Series C,100000000,USD,100000000,2017-10-11
Series A - Energy Monster,https://www.crunchbase.com/funding_round/energy-monster-series-a--d80239c8,Energy Monster,https://www.crunchbase.com/organization/energy-monster,Series A,,,,2017-07-27
Series B - Momenta,https://www.crunchbase.com/funding_round/momenta-ai-series-b--acf7f0fc,Momenta,https://www.crunchbase.com/organization/momenta-ai,Series B,46000000,USD,46000000,2017-07-25
Seed Round - Clip App,https://www.crunchbase.com/funding_round/clip-app-seed--e9fd75a0,Clip App,https://www.crunchbase.com/organization/clip-app,Seed,1000000,USD,1000000,2017-07-07
Series B - Akulaku,https://www.crunchbase.com/funding_round/akulaku-inc-series-b--017ed2d9,Akulaku,https://www.crunchbase.com/organization/akulaku-inc,Series B,30000000,USD,30000000,2017-07-06
Series A - Duocaitou,https://www.crunchbase.com/funding_round/duocaitou-series-a--19c5fb68,Duocaitou,https://www.crunchbase.com/organization/duocaitou,Series A,10000000,USD,10000000,2017-06-23
Series A - Nongtian Guanjia (Farm Friend),https://www.crunchbase.com/funding_round/nongtian-guanjia-farm-friend-series-a--d0ae6f2b,Nongtian Guanjia (Farm Friend),https://www.crunchbase.com/organization/nongtian-guanjia-farm-friend,Series A,7000000,USD,7000000,2017-06-08
Series C - Shansong (FlashEX),https://www.crunchbase.com/funding_round/shansong-series-c--508391dd,Shansong (FlashEX),https://www.crunchbase.com/organization/shansong,Series C,50000000,USD,50000000,2017-06-05
Series A - AI-Drive,https://www.crunchbase.com/funding_round/ai-drive-series-a--19694496,AI-Drive,https://www.crunchbase.com/organization/ai-drive,Series A,14000000,USD,14000000,2017-06-02
Series A - Fumi Technology,https://www.crunchbase.com/funding_round/fumi-technology-series-a--e88daf16,Fumi Technology,https://www.crunchbase.com/organization/fumi-technology,Series A,100000000,CNY,14502001,2017-05-04
Series A - Mech Mocha,https://www.crunchbase.com/funding_round/mech-mocha-game-studios-series-a--8266c9c3,Mech Mocha,https://www.crunchbase.com/organization/mech-mocha-game-studios,Series A,5000000,USD,5000000,2017-04-27
Series A - Kyligence,https://www.crunchbase.com/funding_round/kyligence-series-a--5ec4fef1,Kyligence,https://www.crunchbase.com/organization/kyligence,Series A,8000000,USD,8000000,2017-04-11
Series A - Momenta,https://www.crunchbase.com/funding_round/momenta-ai-series-a--3c9c515c,Momenta,https://www.crunchbase.com/organization/momenta-ai,Series A,,,,2017-03-02
Series A - Truebil,https://www.crunchbase.com/funding_round/truebil-series-a--b6d78db1,Truebil,https://www.crunchbase.com/organization/truebil,Series A,3000000,USD,3000000,2017-02-15
Series B - Nongfenqi,https://www.crunchbase.com/funding_round/nongfenqi-series-b--2527875a,Nongfenqi,https://www.crunchbase.com/organization/nongfenqi,Series B,14000000,USD,14000000,2017-01-05
Series A - Edianzu,https://www.crunchbase.com/funding_round/edianzu-series-a--c4e6d759,Edianzu,https://www.crunchbase.com/organization/edianzu,Series A,70000000,CNY,10056026,2017-01-03
Venture Round - Chushou,https://www.crunchbase.com/funding_round/chushou-series-unknown--8ca00cdc,Chushou,https://www.crunchbase.com/organization/chushou,Venture - Series Unknown,400000000,CNY,57595392,2017-01-02
Series B - Qinbaobao,https://www.crunchbase.com/funding_round/qinbaobao-series-b--deedb026,Qinbaobao,https://www.crunchbase.com/organization/qinbaobao,Series B,,,,2016-12-28
Series B - Tangdou,https://www.crunchbase.com/funding_round/tangdou-series-b--6ed43c53,Tangdou,https://www.crunchbase.com/organization/tangdou,Series B,20000000,USD,20000000,2016-11-25
Series C - PatSnap,https://www.crunchbase.com/funding_round/patsnap-series-c--5c460677,PatSnap,https://www.crunchbase.com/organization/patsnap,Series C,,,,2016-11-21
Series B - Shenma Finance,https://www.crunchbase.com/funding_round/shenma-finance-series-b--db797de0,Shenma Finance,https://www.crunchbase.com/organization/shenma-finance,Series B,100000000,CNY,14545488,2016-11-17
Series B - uban,https://www.crunchbase.com/funding_round/uban-series-b--f0801e3f,uban,https://www.crunchbase.com/organization/uban,Series B,30000000,USD,30000000,2016-11-17
Series C - ofo,https://www.crunchbase.com/funding_round/ofo-series-c--97c18b20,ofo,https://www.crunchbase.com/organization/ofo,Series C,130000000,USD,130000000,2016-10-10
Series A - Gegejia.com,https://www.crunchbase.com/funding_round/gegejia-com-series-a--f31e721a,Gegejia.com,https://www.crunchbase.com/organization/gegejia-com,Series A,15000000,USD,15000000,2016-10-10
Series C - Bosszhipin,https://www.crunchbase.com/funding_round/bosszhipin-series-c--6ab0a810,Bosszhipin,https://www.crunchbase.com/organization/bosszhipin,Series C,28000000,USD,28000000,2016-09-22
Series D - RenRenChe,https://www.crunchbase.com/funding_round/renrenche-com-series-d--cf39514c,RenRenChe,https://www.crunchbase.com/organization/renrenche-com,Series D,150000000,USD,150000000,2016-09-05
Series A - Darma Inc.,https://www.crunchbase.com/funding_round/darma-inc-series-a--d964ef06,Darma Inc.,https://www.crunchbase.com/organization/darma-inc,Series A,4200000,USD,4200000,2016-08-29
Series A - SSqian,https://www.crunchbase.com/funding_round/ssqian-series-a--a6a67397,SSqian,https://www.crunchbase.com/organization/ssqian,Series A,30000000,CNY,4492245,2016-08-29
Seed Round - Nongtian Guanjia (Farm Friend),https://www.crunchbase.com/funding_round/nongtian-guanjia-farm-friend-seed--a8b8eaa3,Nongtian Guanjia (Farm Friend),https://www.crunchbase.com/organization/nongtian-guanjia-farm-friend,Seed,3000000,USD,3000000,2016-08-01
Series B - Baobao,https://www.crunchbase.com/funding_round/baobao-series-b--52fc642b,Baobao,https://www.crunchbase.com/organization/baobao,Series B,15000000,USD,15000000,2016-07-20
Angel Round - Owlii,https://www.crunchbase.com/funding_round/owlii-angel--7a7cafc0,Owlii,https://www.crunchbase.com/organization/owlii,Angel,,,,2016-05-01
Series C - Omni Prime Inc.,https://www.crunchbase.com/funding_round/omni-prime-inc-series-c--e5685b9d,Omni Prime Inc.,https://www.crunchbase.com/organization/omni-prime-inc,Series C,46000000,USD,46000000,2016-04-12
Angel Round - Nongtian Guanjia (Farm Friend),https://www.crunchbase.com/funding_round/nongtian-guanjia-farm-friend-angel--341f0ac8,Nongtian Guanjia (Farm Friend),https://www.crunchbase.com/organization/nongtian-guanjia-farm-friend,Angel,1000000,USD,1000000,2016-03-01
Series B - Kuaifawu.com,https://www.crunchbase.com/funding_round/kuaifawu-com-series-b--43368cf2,Kuaifawu.com,https://www.crunchbase.com/organization/kuaifawu-com,Series B,10000000,USD,10000000,2016-02-29
Series A - Hinabian,https://www.crunchbase.com/funding_round/hainabian-series-a--158ab24f,Hinabian,https://www.crunchbase.com/organization/hainabian,Series A,35000000,CNY,5367143,2016-02-19
Series A - Xingkeduo,https://www.crunchbase.com/funding_round/xingkeduo-series-a--958949a9,Xingkeduo,https://www.crunchbase.com/organization/xingkeduo,Series A,,,,2016-01-01
Series A - Nongfenqi,https://www.crunchbase.com/funding_round/nongfenqi-series-a--7f8d14f7,Nongfenqi,https://www.crunchbase.com/organization/nongfenqi,Series A,,,,2016-01-01
Series B - iKongJian,https://www.crunchbase.com/funding_round/ikongjian-series-b--2c138524,iKongJian,https://www.crunchbase.com/organization/ikongjian,Series B,21000000,USD,21000000,2015-12-14
Series A - Edianzu,https://www.crunchbase.com/funding_round/edianzu-series-a--82542ad2,Edianzu,https://www.crunchbase.com/organization/edianzu,Series A,4500000,USD,4500000,2015-10-17
Series A - Yunmake,https://www.crunchbase.com/funding_round/yunmake-series-a--5e158763,Yunmake,https://www.crunchbase.com/organization/yunmake,Series A,1600000,USD,1600000,2015-10-12
Series B - Agora.io,https://www.crunchbase.com/funding_round/agora-io-series-b--7435f97f,Agora.io,https://www.crunchbase.com/organization/agora-io,Series B,20000000,USD,20000000,2015-09-15
Series A - uban,https://www.crunchbase.com/funding_round/uban-series-a--b8250171,uban,https://www.crunchbase.com/organization/uban,Series A,10000000,USD,10000000,2015-09-07
Series C - RenRenChe,https://www.crunchbase.com/funding_round/renrenche-com-series-c--10e64d08,RenRenChe,https://www.crunchbase.com/organization/renrenche-com,Series C,85000000,USD,85000000,2015-08-05
Series B - Omni Prime Inc.,https://www.crunchbase.com/funding_round/omni-prime-inc-series-b--c0a65833,Omni Prime Inc.,https://www.crunchbase.com/organization/omni-prime-inc,Series B,26000000,USD,26000000,2015-08-01
Series D - Iwjw,https://www.crunchbase.com/funding_round/iwjw-iwjw-series-d--8328f2d0,Iwjw,https://www.crunchbase.com/organization/iwjw-iwjw,Series D,120000000,USD,120000000,2015-05-07
Series B - Huami,https://www.crunchbase.com/funding_round/huami-series-b--8411fdcb,Huami,https://www.crunchbase.com/organization/huami,Series B,40600000,USD,40600000,2015-04-29
Series C - Jimubox,https://www.crunchbase.com/funding_round/jimubox-series-c--213036f4,Jimubox,https://www.crunchbase.com/organization/jimubox,Series C,84000000,USD,84000000,2015-04-23
Series A - Meishubao,https://www.crunchbase.com/funding_round/meishubao-series-a--8aae9ead,Meishubao,https://www.crunchbase.com/organization/meishubao,Series A,30000000,CNY,4852768,2015-04-21
Series B - 51 Credit Card Manager,https://www.crunchbase.com/funding_round/51-credit-card-manager-series-b--781f6167,51 Credit Card Manager,https://www.crunchbase.com/organization/51-credit-card-manager,Series B,50000000,USD,50000000,2015-04-17
Series B - Xiaozhan Jiaoyu,https://www.crunchbase.com/funding_round/zhan-com-series-b--2bedcbd9,Xiaozhan Jiaoyu,https://www.crunchbase.com/organization/zhan-com,Series B,29000000,USD,29000000,2015-04-01
Series A - yujiahui,https://www.crunchbase.com/funding_round/yujiahui-series-a--f8fa5ccf,yujiahui,https://www.crunchbase.com/organization/yujiahui,Series A,8000000,USD,8000000,2015-03-30
Series A - NIO,https://www.crunchbase.com/funding_round/nextev-series-a--00a825b7,NIO,https://www.crunchbase.com/organization/nextev,Series A,347407911,USD,347407911,2015-03-18
Series B - Zimi,https://www.crunchbase.com/funding_round/zimi-series-b--125587c8,Zimi,https://www.crunchbase.com/organization/zimi,Series B,15000000,USD,15000000,2015-03-18
Series D - 17zuoye,https://www.crunchbase.com/funding_round/17zuoye-series-d--c7d697c1,17zuoye,https://www.crunchbase.com/organization/17zuoye,Series D,100000000,USD,100000000,2015-02-19
Series A - iKongJian,https://www.crunchbase.com/funding_round/ikongjian-series-a--9eac3783,iKongJian,https://www.crunchbase.com/organization/ikongjian,Series A,9600000,USD,9600000,2015-02-03
Series A - CGTZ,https://www.crunchbase.com/funding_round/cgtz-series-a--6a9071fc,CGTZ,https://www.crunchbase.com/organization/cgtz,Series A,10000000,USD,10000000,2015-02-02
Series C - Lizhi,https://www.crunchbase.com/funding_round/lizhi-series-c--c33c833d,Lizhi,https://www.crunchbase.com/organization/lizhi,Series C,20000000,USD,20000000,2015-01-26
Series A - SmartMi International Limited,https://www.crunchbase.com/funding_round/smartmi-international-limited-series-a--2a34dc8a,SmartMi International Limited,https://www.crunchbase.com/organization/smartmi-international-limited,Series A,,,,2015-01-01
Series C - Iwjw,https://www.crunchbase.com/funding_round/iwjw-iwjw-series-c--f3081103,Iwjw,https://www.crunchbase.com/organization/iwjw-iwjw,Series C,35000000,USD,35000000,2014-12-22
Series C - Misfit Wearables,https://www.crunchbase.com/funding_round/misfit-wearables-series-c--7614c350,Misfit Wearables,https://www.crunchbase.com/organization/misfit-wearables,Series C,40000000,USD,40000000,2014-12-02
Series B - RenRenChe,https://www.crunchbase.com/funding_round/renrenche-com-series-b--ec8112d7,RenRenChe,https://www.crunchbase.com/organization/renrenche-com,Series B,20000000,USD,20000000,2014-12-01
Series F - iQiyi,https://www.crunchbase.com/funding_round/iqiyi-series-f--b102730a,iQiyi,https://www.crunchbase.com/organization/iqiyi,Series F,400000000,USD,400000000,2014-11-19
Series B - Blued,https://www.crunchbase.com/funding_round/blued-series-b--19311eff,Blued,https://www.crunchbase.com/organization/blued,Series B,30000000,USD,30000000,2014-11-03
Series B - Ayibang,https://www.crunchbase.com/funding_round/ayibang-series-b--06f7a5b1,Ayibang,https://www.crunchbase.com/organization/ayibang,Series B,10000000,USD,10000000,2014-10-24
Series B - Jimubox,https://www.crunchbase.com/funding_round/jimubox-series-b--0ea3c74f,Jimubox,https://www.crunchbase.com/organization/jimubox,Series B,37190000,USD,37190000,2014-09-10
Series A - Vericant,https://www.crunchbase.com/funding_round/vericant-series-a--93d8cb94,Vericant,https://www.crunchbase.com/organization/vericant,Series A,,,,2014-09-04
Series A - FXTrip,https://www.crunchbase.com/funding_round/fxtrip-series-a--868e7a8c,FXTrip,https://www.crunchbase.com/organization/fxtrip,Series A,,,,2014-06-15
Series C - 17zuoye,https://www.crunchbase.com/funding_round/17zuoye-series-c--8e27c236,17zuoye,https://www.crunchbase.com/organization/17zuoye,Series C,20000000,USD,20000000,2014-02-24
Venture Round - More Design,https://www.crunchbase.com/funding_round/more-design-series-unknown--d69ed0d5,More Design,https://www.crunchbase.com/organization/more-design,Venture - Series Unknown,,,,2013-12-01
Series A - LEPOW,https://www.crunchbase.com/funding_round/lepow-series-a--0f2190ef,LEPOW,https://www.crunchbase.com/organization/lepow,Series A,1000000,USD,1000000,2013-12-01
Series B - 51Talk,https://www.crunchbase.com/funding_round/51talk-series-b--94fafb9b,51Talk,https://www.crunchbase.com/organization/51talk,Series B,10000000,USD,10000000,2013-12-01
Angel Round - Weiju,https://www.crunchbase.com/funding_round/weiju-angel--e4ec3ff4,Weiju,https://www.crunchbase.com/organization/weiju,Angel,1000000,CNY,163755,2013-10-30
Series B - 17zuoye,https://www.crunchbase.com/funding_round/17zuoye-series-b--8d87f771,17zuoye,https://www.crunchbase.com/organization/17zuoye,Series B,10000000,USD,10000000,2013-09-01
Series A - BabyBus,https://www.crunchbase.com/funding_round/babybus-series-a--5c179d3c,BabyBus,https://www.crunchbase.com/organization/babybus,Series A,1000000,USD,1000000,2013-09-01
Series B - Pebbles Interfaces,https://www.crunchbase.com/funding_round/pebbles-interfaces-series-b--130b5d3a,Pebbles Interfaces,https://www.crunchbase.com/organization/pebbles-interfaces,Series B,11000000,USD,11000000,2013-08-01
Angel Round - Logictalkshow,https://www.crunchbase.com/funding_round/logictalkshow-angel--b32e9647,Logictalkshow,https://www.crunchbase.com/organization/logictalkshow,Angel,5000000,USD,5000000,2013-03-30
Seed Round - Luoji Siwei,https://www.crunchbase.com/funding_round/luoji-siwei-seed--ee8314b5,Luoji Siwei,https://www.crunchbase.com/organization/luoji-siwei,Seed,,,,2013-03-01
Venture Round - Z-good,https://www.crunchbase.com/funding_round/z-good-series-unknown--7e97f383,Z-good,https://www.crunchbase.com/organization/z-good,Venture - Series Unknown,5000000,USD,5000000,2013-03-01
Series A - Yeexoo,https://www.crunchbase.com/funding_round/yeexoo-series-a--15456d2f,Yeexoo,https://www.crunchbase.com/organization/yeexoo,Series A,5000000,USD,5000000,2013-03-01
Angel Round - BabyBus,https://www.crunchbase.com/funding_round/babybus-angel--ec39d03e,BabyBus,https://www.crunchbase.com/organization/babybus,Angel,1000000,USD,1000000,2013-01-01
Series B - DXY,https://www.crunchbase.com/funding_round/dxy-series-b--42d3f564,DXY,https://www.crunchbase.com/organization/dxy,Series B,10000000,USD,10000000,2012-12-01
Venture Round - ZEALER,https://www.crunchbase.com/funding_round/zealer-series-unknown--2e065dd5,ZEALER,https://www.crunchbase.com/organization/zealer,Venture - Series Unknown,2000000,CNY,314997,2012-07-01
Series B - Yek Mobile,https://www.crunchbase.com/funding_round/yek-mobile-series-b--c8bd21be,Yek Mobile,https://www.crunchbase.com/organization/yek-mobile,Series B,4970000,USD,4970000,2012-02-01
Series B - Xiaomi,https://www.crunchbase.com/funding_round/xiaomi-series-b--b3ad502c,Xiaomi,https://www.crunchbase.com/organization/xiaomi,Series B,90000000,USD,90000000,2011-12-20
Series A - Xiaomi,https://www.crunchbase.com/funding_round/xiaomi-series-a--68deed85,Xiaomi,https://www.crunchbase.com/organization/xiaomi,Series A,41000000,USD,41000000,2011-07-12
Venture Round - KakaMobi,https://www.crunchbase.com/funding_round/beijing-mucang-science-and-technology-co-ltd-series-unknown--039c571d,KakaMobi,https://www.crunchbase.com/organization/beijing-mucang-science-and-technology-co-ltd,Venture - Series Unknown,162364,USD,162364,2011-02-01
Series A - 17zuoye,https://www.crunchbase.com/funding_round/17zuoye-series-a--69690484,17zuoye,https://www.crunchbase.com/organization/17zuoye,Series A,5000000,USD,5000000,2011-01-01
Venture Round - Kingsoft Office,https://www.crunchbase.com/funding_round/kingsoft-office-series-unknown--585d9a86,Kingsoft Office,https://www.crunchbase.com/organization/kingsoft-office,Venture - Series Unknown,,,,2006-08-01
